user_reputation,reply_count,thumbs_up,thumbs_down,best_score,text,stars
1,0,6,7,204,This recipe is almost the same as one i have been using however i use a combination of cream cheese and pepperjack cheese I add fresh diced celery and use celery salt instead of &#34;seed&#34; the person who said the celery seed was to strong must have used the wrong measurement or celery powder  &#34;great recipe&#34;,5
1,0,0,0,100,"This recipe made me want to sign up after trying multiple others over the past few months.If you haven&#39;t made it yet, make it.The author is a culinary genious. I love it.I removed the carrots, and onions, and added some garlic powder, as well as some extra ham, but this recipe is fantastic however you like it. It&#39;s open to customization, but if you like the vegetables, there&#39;s no way you can go wrong here. If you like garlic, I would definitely recommend adding a light amount of it. Don&#39;t overdo it, the flavors in this dish shouldn&#39;t be overthrown by the garlic.",5
1,0,0,0,100,This my favorite apple pie recipe it is easy to put together and oh so delicious,5
1,0,0,0,100,My family loves this recipe. I reduced the amount of ingredients to fit 4 boneless chicken breast and I have an indoor grill. Favor is fabulous,5
1,0,0,0,100,I&#39;ve been making this one since the early 90&#39;s!,0
1,0,2,0,635,"This is a easy and delicious soup my family asks for it all the time, it’s great for a cold New England day!!!",5
1,0,1,2,127,Excellent soup.  After potatoes were cooked I mashed them a little before adding the cheese. Used a tex mex mix and some mozzarella.  I had some left over peas and corn (half a cup).  Through them in at the end.  Very good.  Love this soup.,5
1,0,0,0,100,The flavor was very very good but I over cooked it :( 6 hours in my slow cooker was to long. Would have been very yummy with mashed potatoes!,4
1,0,0,0,100,"Tasted delicious , looked beautiful, and was easy to make. The perfect recipe!",5
1,0,0,0,100,This was a great recipe. I really impressed my mother-in-law when I made it for dinner. I wish I would have made this when I still lived in Florida. Key West pinks would have been even more amazing with this recipe.,5
1,0,0,0,100,"Very easy to make.  I lined pans with parchment paper as suggested and it still stuck a bit on sides, though I liberally greased pans.  Very good cake.  My Dad loved it.",5
1,0,0,0,100,"Great Recipe.  I also altered it as recommended by other users.  I only used 1/2c sugar as my banana&#39;s were really ripe.  I used three banana&#39;s and added 1tsp of cinnamon and used 1/4c of coconut oil instead.  My bread was done after 40min so keep your eye on it, as it does not take over an hour to bake.  Next time I might add baking powder, as mine didn&#39;t come out as high and fluffy as I would have liked it.",4
1,0,20,3,819,"I have made this recipe for years. My changes are to roast the chicken breasts, dice into 1/4 inch chunks, add crème-cheese, butter and use canned green chilis vice the jalapeno. I also do not use cumin. I have won several chili cook-offs with my recipe!  :)",0
1,0,0,0,100,"I liked these, but mine came out kind of dry.  Made the recipe exactly, except I doubled it.  I may have put too much batter on the griddle for each one.  It was very thick, so I should have added a little more buttermilk. Worth trying again though.",4
1,0,0,0,100,It tasted fine but it just wasn&#39;t enough for me to want to make it again.,4
1,0,0,0,100,"My husband couldn&#39;t stop raving about this dish.  I used fresh crab, but everything else was the same.  It was work intensive but will make again for a special occasion or large gathering.",4
100,0,3,32,550,"Every year for our family picnic my sister-n-law brings this pastry. It doesn&#39;t make any difference if there is 20 or 40 in attendance there&#39;s always at least 1/2 to 3/4 of the pastry left over. You would think that would be a hint that most don&#39;t care for it.
This July is was a goopy mess. It had to be scooped out of the pan. It was certainly under baked. 
If you like the store bought Kuchens/Danish/Streusel that is baked in the foil tins, then you&#39;ll probably like this because in my opinion that&#39;s exactly what it tastes like.",1
1,0,0,2,100,"I make a similar coleslaw, but I like to add fruit.  I add pineapple tidbits, cut mandarine oranges and dried cranberries, have even added diced Granny Smith apples.  I like things sweet rather than savory and this fruit addition adds the sweet I crave.",4
1,0,21,3,833,"LOVE this recipe, it&#39;s my go too.  My Taste of Home recipe is from 2012 and calls for 2 quarts of water.  I substitute 6 cups of beef stock, we like a thicker soup.  A few other tweaks, I use 1/4 cup of uncooked rice and 1/2 teaspoon of pepper.  This soup never stays very long in the refrigerator...if it makes it that far.  You won&#39;t go wrong with this recipe!",5
1,0,0,0,100,Anything with bacon is delicious!,5
1,0,0,0,100,This is a very easy recipe that delivers excellent results.  Could not get over how good it was.  Will make again.,5
1,0,0,0,100,OMG! Made for a bar-b-que.... ALL I HAVETO SAY IS EVERYONE WAS ASKING 4 THE RECIPE. THEY LASTED A WHOLE HR ON TABLE... FRIENDS WANTED MORE LOL I MADE 3 BATCHES FOR 30 PEOPLE ..,5
1,0,0,0,100,I have made this recipe several times.  Each time it became a favorite of all who ate it.  It is now on my list of favorite salads to serve.,5
1,0,0,0,100,This is my family&#39;s favorite meat loaf recipe. I served it to a dinner for senior citizens once and all of them wanted the recipe.,0
10,0,2,0,253,"Omg yum! Super easy! Didn’t require a candy thermometer, which I loved! And everyone is absolutely raving about this fudge!!!",5
1,0,0,0,100,"This is an EXCELLENT DESSERT had it on Memorial Day, it was hit.  So easy to make; nice dessert for a potluck dish, you can’t go wrong.",5
1,0,0,0,100,Excellent recipe and directions are easy to follow. My only suggestion is to have fun with the recipe and  serve pickle relish and ketchup on the side. My guestsenjoyed the recipe and laughed. Made their evening!!,4
1,0,0,0,100,"very good, cooked in crock pot.",5
1,0,0,1,100,This recipe was super easy (I see that as a theme!)  I followed the recipe closely except I used the frozen noodles that remind me of grandma&#39;s homemade noodles and it was really good with those!!  Next time I&#39;ll probably add carrots too because it lacks a little color.  I also used precooked turkey that I cubed up but my husband requested shredded chicken next time too so I&#39;ll try it again that way!!  Delicious!,5
1,0,1,0,193,I use golden raisins which I boil in the water called for in the recipe. Use a little extra for boil off.  Then roll the raisins in flour(not too much) and fold in to batter. They will not be chewy. They will be delicious and they will not go to bottom of pan and burn.,5
1,0,0,0,100,"I love this soup.  I didn&#39;t use the sausage, but added some left over shredded chicken instead.  I didn&#39;t pre-cook the tortellini, I just let the soup simmer.  Thank you for a great recipe!!",0
1,0,0,0,100,So good! Really easy to prepare!!,5
1,0,0,0,100,expellant recipe,5
1,0,0,0,100,Best recipe ever! I did combo of baby shrimps and crab meat . Thank you,5
1,0,0,0,100,Easy to make and just as tasty as the store bought candy.,5
1,0,1,0,193,This was quick and easy and good! You have to start the timing when it begins to boil though.,5
1,0,0,0,100,"This has become a staple in our house! I&#39;ve made it with Chirzo sausage, so good and gives that extra spice!",5
20,0,1,1,142,"Baconholic here so this is a good base recipe because you can take it and go from there. I use 1/2 tsp of fresh coarse ground black pepper instead 1/4 tsp. Also I add 5 leaves of Romaine lettuce, ribs removed, chopped to about the size of a quarter and 1 or 2, depending on the size, diced Hass avocados and a good full cup of grated sharp Cheddar cheese. Also I use the whole pkg of elbow macaroni. The mayo I use is my own home made, from an old Wesson oil recipe for mayo that came out in the 1930s. We love this salad but it certainly does not make 12 servings unless you&#39;re the food police. We like having some left over to snack on later.",5
1,0,0,0,100,These were the best! Made these for an office party and they didn&#39;t last very long.,5
1,0,0,0,100,Just made this again &amp; WoW it is fantastic!  I did some modifications this time to try some new things out.  This recipe is great as is but the additions were nice &amp; changed it up a little.  I added 1 C. frozen corn to the meat/onions in the pan.  I added 4 cloves garlic chopped to the pan towards the end of cooking.  I used 2 C. Tostitos Mild Chunky Salsa (used a small amount to coat bottom of baking dish to prevent sticking which worked great).  I used 2 cans black beans.  Used 1 C. lite sour cream which I added to the meat mixture once it was done instead of using it as a layer.  I used 1/2 C. Zesty Italian dressing (Kraft).  Used 8 flour tortillas instead of 6 &amp; put it all in a 9X13 baking pan.  I used 8 oz. authenic mexican cheese blend already pre-shredded &amp; more cilantro because we love it!  This is again AMAZING &amp; would be great for any family meal or potluck.  I would precut it for a potluck though.  Cut with sharp knife first otherwise it will fall apart.  Fantastic!!,5
